[0.006s][info][gc] Using Concurrent Mark Sweep
[0.007s][info][gc,heap,coops] Heap address: 0x0000000700000000, size: 4096 MB, Compressed Oops mode: Zero based, Oop shift amount: 3
[0.058s][info][safepoint    ] Entering safepoint region: EnableBiasedLocking
[256.415s][debug][gc,ref       ] GC(187) Skipped phase1 of Reference Processing due to unavailable references
[256.415s][debug][gc,ref       ] GC(187) Skipped phase2 of Reference Processing due to unavailable references
[256.415s][debug][gc,ref       ] GC(187) Skipped phase3 of Reference Processing due to unavailable references
[256.415s][debug][gc,ref       ] GC(187) Skipped phase4 of Reference Processing due to unavailable references
[256.415s][debug][gc,age       ] GC(187) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[256.415s][info ][gc,heap      ] GC(187) ParNew: 242896K->2376K(270976K)
[256.415s][info ][gc,heap      ] GC(187) CMS: 264950K->265041K(602112K)
[256.415s][info ][gc,metaspace ] GC(187) Metaspace: 57647K->57647K(1101824K)
[256.415s][info ][gc           ] GC(187) Pause Young (Allocation Failure) 495M->261M(852M) 3.185ms
[256.415s][info ][gc,cpu       ] GC(187) User=0.01s Sys=0.00s Real=0.00s
[256.415s][info ][safepoint    ] Leaving safepoint region
[256.415s][info ][safepoint    ] Total time for which application threads were stopped: 0.0033676 seconds, Stopping threads took: 0.0000458 seconds
[258.415s][info ][safepoint    ] Application time: 2.0002125 seconds
[258.415s][info ][safepoint    ] Entering safepoint region: Cleanup
[258.415s][info ][safepoint    ] Leaving safepoint region
[258.415s][info ][safepoint    ] Total time for which application threads were stopped: 0.0001217 seconds, Stopping threads took: 0.0000543 seconds
[260.026s][info ][safepoint    ] Application time: 1.6106181 seconds
[260.026s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[260.026s][info ][gc,start     ] GC(188) Pause Young (Allocation Failure)
[260.026s][info ][gc,task      ] GC(188) Using 4 workers of 4 for evacuation
[260.029s][debug][gc,ref       ] GC(188) Skipped phase1 of Reference Processing due to unavailable references
[260.029s][debug][gc,ref       ] GC(188) Skipped phase2 of Reference Processing due to unavailable references
[260.029s][debug][gc,ref       ] GC(188) Skipped phase3 of Reference Processing due to unavailable references
[260.029s][debug][gc,ref       ] GC(188) Skipped phase4 of Reference Processing due to unavailable references
[260.029s][debug][gc,age       ] GC(188) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[260.029s][info ][gc,heap      ] GC(188) ParNew: 243272K->2214K(270976K)
[260.029s][info ][gc,heap      ] GC(188) CMS: 265041K->265113K(602112K)
[260.029s][info ][gc,metaspace ] GC(188) Metaspace: 57648K->57648K(1101824K)
[260.029s][info ][gc           ] GC(188) Pause Young (Allocation Failure) 496M->261M(852M) 3.001ms
[260.029s][info ][gc,cpu       ] GC(188) User=0.01s Sys=0.00s Real=0.01s
[260.029s][info ][safepoint    ] Leaving safepoint region
[260.029s][info ][safepoint    ] Total time for which application threads were stopped: 0.0031929 seconds, Stopping threads took: 0.0000199 seconds
[261.030s][info ][safepoint    ] Application time: 1.0001379 seconds
[261.030s][info ][safepoint    ] Entering safepoint region: Cleanup
[261.030s][info ][safepoint    ] Leaving safepoint region
[261.030s][info ][safepoint    ] Total time for which application threads were stopped: 0.0000896 seconds, Stopping threads took: 0.0000188 seconds
[262.030s][info ][safepoint    ] Application time: 1.0000655 seconds
[262.030s][info ][safepoint    ] Entering safepoint region: Cleanup
[262.030s][info ][safepoint    ] Leaving safepoint region
[262.030s][info ][safepoint    ] Total time for which application threads were stopped: 0.0000857 seconds, Stopping threads took: 0.0000186 seconds
[263.030s][info ][safepoint    ] Application time: 1.0000957 seconds
[263.030s][info ][safepoint    ] Entering safepoint region: Cleanup
[263.030s][info ][safepoint    ] Leaving safepoint region
[263.030s][info ][safepoint    ] Total time for which application threads were stopped: 0.0000802 seconds, Stopping threads took: 0.0000187 seconds
[263.517s][info ][safepoint    ] Application time: 0.4864867 seconds
[263.517s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[263.517s][info ][gc,start     ] GC(189) Pause Young (Allocation Failure)
[263.517s][info ][gc,task      ] GC(189) Using 4 workers of 4 for evacuation
[263.519s][debug][gc,ref       ] GC(189) Skipped phase1 of Reference Processing due to unavailable references
[263.519s][debug][gc,ref       ] GC(189) Skipped phase2 of Reference Processing due to unavailable references
[263.519s][debug][gc,ref       ] GC(189) Skipped phase3 of Reference Processing due to unavailable references
[263.519s][debug][gc,ref       ] GC(189) Skipped phase4 of Reference Processing due to unavailable references
[263.520s][debug][gc,age       ] GC(189) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[263.520s][info ][gc,heap      ] GC(189) ParNew: 243110K->1878K(270976K)
[263.520s][info ][gc,heap      ] GC(189) CMS: 265113K->265148K(602112K)
[263.520s][info ][gc,metaspace ] GC(189) Metaspace: 57648K->57648K(1101824K)
[263.520s][info ][gc           ] GC(189) Pause Young (Allocation Failure) 496M->260M(852M) 2.889ms
[263.520s][info ][gc,cpu       ] GC(189) User=0.01s Sys=0.00s Real=0.00s
[263.520s][info ][safepoint    ] Leaving safepoint region
[263.520s][info ][safepoint    ] Total time for which application threads were stopped: 0.0030547 seconds, Stopping threads took: 0.0000175 seconds
[264.520s][info ][safepoint    ] Application time: 1.0001191 seconds
[264.520s][info ][safepoint    ] Entering safepoint region: Cleanup
[264.520s][info ][safepoint    ] Leaving safepoint region
[264.520s][info ][safepoint    ] Total time for which application threads were stopped: 0.0001534 seconds, Stopping threads took: 0.0000812 seconds
[265.520s][info ][safepoint    ] Application time: 1.0001093 seconds
[265.520s][info ][safepoint    ] Entering safepoint region: Cleanup
[265.520s][info ][safepoint    ] Leaving safepoint region
[265.520s][info ][safepoint    ] Total time for which application threads were stopped: 0.0001726 seconds, Stopping threads took: 0.0000685 seconds
[266.966s][info ][safepoint    ] Application time: 1.4456767 seconds
[266.966s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[266.966s][info ][gc,start     ] GC(190) Pause Young (Allocation Failure)
[266.966s][info ][gc,task      ] GC(190) Using 4 workers of 4 for evacuation
[266.969s][debug][gc,ref       ] GC(190) Skipped phase1 of Reference Processing due to unavailable references
[266.969s][debug][gc,ref       ] GC(190) Skipped phase2 of Reference Processing due to unavailable references
[266.969s][debug][gc,ref       ] GC(190) Skipped phase3 of Reference Processing due to unavailable references
[266.969s][debug][gc,ref       ] GC(190) Skipped phase4 of Reference Processing due to unavailable references
[266.969s][debug][gc,age       ] GC(190) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[266.969s][info ][gc,heap      ] GC(190) ParNew: 242774K->2543K(270976K)
[266.969s][info ][gc,heap      ] GC(190) CMS: 265148K->265198K(602112K)
[266.969s][info ][gc,metaspace ] GC(190) Metaspace: 57648K->57648K(1101824K)
[266.969s][info ][gc           ] GC(190) Pause Young (Allocation Failure) 496M->261M(852M) 3.196ms
[266.969s][info ][gc,cpu       ] GC(190) User=0.02s Sys=0.00s Real=0.01s
[266.969s][info ][safepoint    ] Leaving safepoint region
[266.969s][info ][safepoint    ] Total time for which application threads were stopped: 0.0034008 seconds, Stopping threads took: 0.0000584 seconds
[270.422s][info ][safepoint    ] Application time: 3.4524121 seconds
[270.422s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[270.422s][info ][gc,start     ] GC(191) Pause Young (Allocation Failure)
[270.422s][info ][gc,task      ] GC(191) Using 4 workers of 4 for evacuation
[270.425s][debug][gc,ref       ] GC(191) Skipped phase1 of Reference Processing due to unavailable references
[270.425s][debug][gc,ref       ] GC(191) Skipped phase2 of Reference Processing due to unavailable references
[270.425s][debug][gc,ref       ] GC(191) Skipped phase3 of Reference Processing due to unavailable references
[270.425s][debug][gc,ref       ] GC(191) Skipped phase4 of Reference Processing due to unavailable references
[270.425s][debug][gc,age       ] GC(191) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[270.425s][info ][gc,heap      ] GC(191) ParNew: 243439K->1948K(270976K)
[270.425s][info ][gc,heap      ] GC(191) CMS: 265198K->265449K(602112K)
[270.425s][info ][gc,metaspace ] GC(191) Metaspace: 57648K->57648K(1101824K)
[270.425s][info ][gc           ] GC(191) Pause Young (Allocation Failure) 496M->261M(852M) 3.162ms
[270.425s][info ][gc,cpu       ] GC(191) User=0.01s Sys=0.00s Real=0.00s
[270.425s][info ][safepoint    ] Leaving safepoint region
[270.425s][info ][safepoint    ] Total time for which application threads were stopped: 0.0033664 seconds, Stopping threads took: 0.0000178 seconds
[274.066s][info ][safepoint    ] Application time: 3.6405490 seconds
[274.066s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[274.066s][info ][gc,start     ] GC(192) Pause Young (Allocation Failure)
[274.066s][info ][gc,task      ] GC(192) Using 4 workers of 4 for evacuation
[274.069s][debug][gc,ref       ] GC(192) Skipped phase1 of Reference Processing due to unavailable references
[274.069s][debug][gc,ref       ] GC(192) Skipped phase2 of Reference Processing due to unavailable references
[274.069s][debug][gc,ref       ] GC(192) Skipped phase3 of Reference Processing due to unavailable references
[274.069s][debug][gc,ref       ] GC(192) Skipped phase4 of Reference Processing due to unavailable references
[274.069s][debug][gc,age       ] GC(192) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[274.069s][info ][gc,heap      ] GC(192) ParNew: 242844K->1632K(270976K)
[274.069s][info ][gc,heap      ] GC(192) CMS: 265449K->265588K(602112K)
[274.069s][info ][gc,metaspace ] GC(192) Metaspace: 57648K->57648K(1101824K)
[274.069s][info ][gc           ] GC(192) Pause Young (Allocation Failure) 496M->260M(852M) 3.095ms
[274.069s][info ][gc,cpu       ] GC(192) User=0.01s Sys=0.00s Real=0.01s
[274.069s][info ][safepoint    ] Leaving safepoint region
[274.069s][info ][safepoint    ] Total time for which application threads were stopped: 0.0032546 seconds, Stopping threads took: 0.0000171 seconds
[276.069s][info ][safepoint    ] Application time: 2.0001829 seconds
[276.069s][info ][safepoint    ] Entering safepoint region: Cleanup
[276.069s][info ][safepoint    ] Leaving safepoint region
[276.070s][info ][safepoint    ] Total time for which application threads were stopped: 0.0002321 seconds, Stopping threads took: 0.0001599 seconds
[277.820s][info ][safepoint    ] Application time: 1.7500805 seconds
[277.820s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[277.820s][info ][gc,start     ] GC(193) Pause Young (Allocation Failure)
[277.820s][info ][gc,task      ] GC(193) Using 4 workers of 4 for evacuation
[277.822s][debug][gc,ref       ] GC(193) Skipped phase1 of Reference Processing due to unavailable references
[277.822s][debug][gc,ref       ] GC(193) Skipped phase2 of Reference Processing due to unavailable references
[277.822s][debug][gc,ref       ] GC(193) Skipped phase3 of Reference Processing due to unavailable references
[277.822s][debug][gc,ref       ] GC(193) Skipped phase4 of Reference Processing due to unavailable references
[277.822s][debug][gc,age       ] GC(193) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[277.822s][info ][gc,heap      ] GC(193) ParNew: 242528K->1885K(270976K)
[277.822s][info ][gc,heap      ] GC(193) CMS: 265588K->265633K(602112K)
[277.822s][info ][gc,metaspace ] GC(193) Metaspace: 57649K->57649K(1101824K)
[277.822s][info ][gc           ] GC(193) Pause Young (Allocation Failure) 496M->261M(852M) 2.682ms
[277.822s][info ][gc,cpu       ] GC(193) User=0.01s Sys=0.00s Real=0.00s
[277.822s][info ][safepoint    ] Leaving safepoint region
[277.822s][info ][safepoint    ] Total time for which application threads were stopped: 0.0028477 seconds, Stopping threads took: 0.0000185 seconds
[278.823s][info ][safepoint    ] Application time: 1.0000980 seconds
[278.823s][info ][safepoint    ] Entering safepoint region: Cleanup
[278.823s][info ][safepoint    ] Leaving safepoint region
[278.823s][info ][safepoint    ] Total time for which application threads were stopped: 0.0000992 seconds, Stopping threads took: 0.0000358 seconds
[279.823s][info ][safepoint    ] Application time: 1.0000905 seconds
[279.823s][info ][safepoint    ] Entering safepoint region: Cleanup
[279.823s][info ][safepoint    ] Leaving safepoint region
[279.823s][info ][safepoint    ] Total time for which application threads were stopped: 0.0001518 seconds, Stopping threads took: 0.0000634 seconds
[281.467s][info ][safepoint    ] Application time: 1.6440350 seconds
[281.467s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[281.467s][info ][gc,start     ] GC(194) Pause Young (Allocation Failure)
[281.467s][info ][gc,task      ] GC(194) Using 4 workers of 4 for evacuation
[281.470s][debug][gc,ref       ] GC(194) Skipped phase1 of Reference Processing due to unavailable references
[281.470s][debug][gc,ref       ] GC(194) Skipped phase2 of Reference Processing due to unavailable references
[281.470s][debug][gc,ref       ] GC(194) Skipped phase3 of Reference Processing due to unavailable references
[281.470s][debug][gc,ref       ] GC(194) Skipped phase4 of Reference Processing due to unavailable references
[281.470s][debug][gc,age       ] GC(194) Desired survivor size 15400960 bytes, new threshold 6 (max threshold 6)
[281.470s][info ][gc,heap      ] GC(194) ParNew: 242781K->1503K(270976K)
[281.470s][info ][gc,heap      ] GC(194) CMS: 265633K->265727K(602112K)
[281.470s][info ][gc,metaspace ] GC(194) Metaspace: 57650K->57650K(1101824K)
[281.470s][info ][gc           ] GC(194) Pause Young (Allocation Failure) 496M->260M(852M) 2.686ms
[281.470s][info ][gc,cpu       ] GC(194) User=0.01s Sys=0.00s Real=0.01s
[281.470s][info ][safepoint    ] Leaving safepoint region
[281.470s][info ][safepoint    ] Total time for which application threads were stopped: 0.0028848 seconds, Stopping threads took: 0.0000176 seconds
[282.470s][info ][safepoint    ] Application time: 1.0001390 seconds
[282.470s][info ][safepoint    ] Entering safepoint region: Cleanup
[282.470s][info ][safepoint    ] Leaving safepoint region
[282.470s][info ][safepoint    ] Total time for which application threads were stopped: 0.0001128 seconds, Stopping threads took: 0.0000413 seconds
